id,original_url,unshortened_url
1204813115784716288,https://www.spiegel.de/karriere/brandenburg-lehrer-mit-rechtsextremen-tattoos-kuendigung-ist-unwirksam-a-1300725.html,https://www.spiegel.de/karriere/brandenburg-lehrer-mit-rechtsextremen-tattoos-kuendigung-ist-unwirksam-a-1300725.html
1205386257926258688,https://www.spiegel.de/politik/deutschland/bka-spielte-hinweise-zu-anis-amri-herunter-a-1301069.html,https://www.spiegel.de/politik/deutschland/bka-spielte-hinweise-zu-anis-amri-herunter-a-1301069.html
1213171311683358720,https://www.spiegel.de/panorama/gesellschaft/grossbritannien-veganismus-ist-eine-geschuetzte-weltanschauung-a-1303590.html,https://www.spiegel.de/panorama/gesellschaft/grossbritannien-veganismus-ist-eine-geschuetzte-weltanschauung-a-1303590.html
1214775624415338496,https://www.spiegel.de/panorama/australien-buschbraende-koennten-sich-zum-wochenende-wieder-verschlimmern-a-787acd56-1e8a-4e8a-8d1d-1fb5a63850a7,https://www.spiegel.de/panorama/australien-buschbraende-koennten-sich-zum-wochenende-wieder-verschlimmern-a-787acd56-1e8a-4e8a-8d1d-1fb5a63850a7
1178985423676174336,https://www.spiegel.de/reise/aktuell/thomas-cook-kunden-bekommen-nach-insolvenz-wohl-nicht-volle-anzahlung-zurueck-a-1289507.html,https://www.spiegel.de/reise/aktuell/thomas-cook-kunden-bekommen-nach-insolvenz-wohl-nicht-volle-anzahlung-zurueck-a-1289507.html
1176143464821510144,https://www.spiegel.de/sport/fussball/nations-league-deutschland-bleibt-trotz-abstiegs-in-der-a-liga-a-1288210.html,https://www.spiegel.de/sport/fussball/nations-league-deutschland-bleibt-trotz-abstiegs-in-der-a-liga-a-1288210.html
1202249335615811584,https://www.spiegel.de/kultur/kino/helen-mirren-berlinale-wuerdigt-sie-mit-goldenem-ehrenbaeren-a-1299672.html,https://www.spiegel.de/kultur/kino/helen-mirren-berlinale-wuerdigt-sie-mit-goldenem-ehrenbaeren-a-1299672.html
1204020003252535296,https://www.spiegel.de/wirtschaft/klimakrise-studie-zeigt-gigantisches-co2-einsparpotenzial-bei-zulieferbetrieben-a-1300284.html,https://www.spiegel.de/wirtschaft/klimakrise-studie-zeigt-gigantisches-co2-einsparpotenzial-bei-zulieferbetrieben-a-1300284.html
1195229205534924800,https://www.spiegel.de/wirtschaft/soziales/bundeshaushalt-2020-regierung-will-mehr-geld-fuer-arbeit-und-soziales-ausgeben-a-1296585.html,https://www.spiegel.de/wirtschaft/soziales/bundeshaushalt-2020-regierung-will-mehr-geld-fuer-arbeit-und-soziales-ausgeben-a-1296585.html
1182911550291501056,https://www.spiegel.de/panorama/justiz/glasgow-mutmasslicher-franzoesischer-familienmoerder-gefasst-a-1291241.html,https://www.spiegel.de/panorama/justiz/glasgow-mutmasslicher-franzoesischer-familienmoerder-gefasst-a-1291241.html
1210958721435586560,https://www.spiegel.de/politik/ausland/polen-bestellt-russischen-botschafter-ein-a-1303010.html,https://www.spiegel.de/politik/ausland/polen-bestellt-russischen-botschafter-ein-a-1303010.html
1192749370438930432,https://www.spiegel.de/karriere/dax-vorstaende-top-managerinnen-verdienen-mehr-als-maennliche-kollegen-a-1295478.html,https://www.spiegel.de/karriere/dax-vorstaende-top-managerinnen-verdienen-mehr-als-maennliche-kollegen-a-1295478.html
1194152609810014209,https://www.spiegel.de/politik/deutschland/hannover-tuerkische-gemeinde-sieht-wahl-von-belit-onay-als-a-1296022.html,https://www.spiegel.de/politik/deutschland/hannover-tuerkische-gemeinde-sieht-wahl-von-belit-onay-als-a-1296022.html
1196791373371822081,https://www.spiegel.de/wirtschaft/unternehmen/easyjet-billigairline-will-co2-ausstoss-seiner-flugzeugflotte-ausgleichen-a-1297237.html,https://www.spiegel.de/wirtschaft/unternehmen/easyjet-billigairline-will-co2-ausstoss-seiner-flugzeugflotte-ausgleichen-a-1297237.html
1197085558129881088,https://www.spiegel.de/netzwelt/web/twitter-verwarnt-tories-nach-account-umbenennung-in-factcheckuk-a-1297347.html,https://www.spiegel.de/netzwelt/web/twitter-verwarnt-tories-nach-account-umbenennung-in-factcheckuk-a-1297347.html
1197554623328006144,https://www.spiegel.de/plus/roger-hallam-extinction-rebellion-das-ist-wie-mit-der-weissen-rose-a-87553525-74c1-44bf-870a-32c7b2208891,https://www.spiegel.de/politik/roger-hallam-extinction-rebellion-das-ist-wie-mit-der-weissen-rose-a-87553525-74c1-44bf-870a-32c7b2208891
1189917080184750081,https://www.spiegel.de/politik/ausland/fluechtlingskrise-ungarn-polen-und-tschechien-brachen-laut-gutachten-eu-recht-a-1294281.html,https://www.spiegel.de/politik/ausland/fluechtlingskrise-ungarn-polen-und-tschechien-brachen-laut-gutachten-eu-recht-a-1294281.html
1188380952713547777,https://www.spiegel.de/politik/ausland/guenther-oettinger-eu-sollte-der-tuerkei-die-zahlungen-kuerzen-a-1293530.html,https://www.spiegel.de/politik/ausland/guenther-oettinger-eu-sollte-der-tuerkei-die-zahlungen-kuerzen-a-1293530.html
