id,original_url,title,unshortened_url
1178559625722912769,https://www.spiegel.de/politik/deutschland/horst-seehofer-gruene-kritisieren-anordnung-zu-erweiterten-grenzkontrollen-a-1289241.html,Horst Seehofer: Grüne kritisieren Anordnung zu erweiterten Grenzkontrollen - DER SPIEGEL,https://www.spiegel.de/politik/deutschland/horst-seehofer-gruene-kritisieren-anordnung-zu-erweiterten-grenzkontrollen-a-1289241.html
1172545776137859072,https://www.spiegel.de/gesundheit/schwangerschaft/weichmacher-und-pfoa-fast-alle-kinder-mit-gesundheitskritischen-chemikalien-belastet-a-1286708.html,Weichmacher und PFOA: Fast alle Kinder mit gesundheitskritischen Chemikalien belastet - DER SPIEGEL,https://www.spiegel.de/gesundheit/schwangerschaft/weichmacher-und-pfoa-fast-alle-kinder-mit-gesundheitskritischen-chemikalien-belastet-a-1286708.html
1182579727741009920,https://www.spiegel.de/panorama/justiz/halle-saale-attentaeter-gesteht-tat-und-bestaetigt-rechtsextremistisches-motiv-a-1291046.html,Halle (Saale): Attentäter gesteht Tat und bestätigt rechtsextremistisches Motiv - DER SPIEGEL,https://www.spiegel.de/panorama/justiz/halle-saale-attentaeter-gesteht-tat-und-bestaetigt-rechtsextremistisches-motiv-a-1291046.html
1183673323659481089,https://www.spiegel.de/politik/ausland/syrien-militaereinsatz-der-tuerkei-jean-asselborn-warnt-vor-nato-buendnisfall-a-1291431.html,Syrien: Militäreinsatz der Türkei - Jean Asselborn warnt vor Nato-Bündnisfall - DER SPIEGEL,https://www.spiegel.de/politik/ausland/syrien-militaereinsatz-der-tuerkei-jean-asselborn-warnt-vor-nato-buendnisfall-a-1291431.html
1209942657721483264,https://www.spiegel.de/politik/deutschland/gleichberechtigung-im-jahresrueckblick-frauen-wollen-nicht-nur-die-ersten-sein-a-1299832.html,Gleichberechtigung im Jahresrückblick: Frauen wollen nicht nur die ersten sein - DER SPIEGEL,https://www.spiegel.de/politik/deutschland/gleichberechtigung-im-jahresrueckblick-frauen-wollen-nicht-nur-die-ersten-sein-a-1299832.html
1210973827905114112,https://www.spiegel.de/panorama/missbrauchstaeter-kardinal-mccarrick-soll-mit-spenden-schweigen-erkauft-haben-a-1303011.html,Missbrauchstäter: Kardinal McCarrick soll mit Spenden Schweigen erkauft haben - DER SPIEGEL,https://www.spiegel.de/panorama/missbrauchstaeter-kardinal-mccarrick-soll-mit-spenden-schweigen-erkauft-haben-a-1303011.html
1201472471183945728,https://www.spiegel.de/wirtschaft/soziales/bahn-eu-staaten-wollen-bahnreisende-weniger-entschaedigen-a-1299255.html,Bahn: EU-Staaten wollen Bahnreisende bei Unwettern weniger entschädigen - DER SPIEGEL,https://www.spiegel.de/wirtschaft/soziales/bahn-eu-staaten-wollen-bahnreisende-weniger-entschaedigen-a-1299255.html
1197931887299190784,https://www.spiegel.de/wirtschaft/soziales/flughafen-ber-duebel-problem-loesbar-a-1297835.html,Flughafen BER: Dübel-Problem lösbar - DER SPIEGEL,https://www.spiegel.de/wirtschaft/soziales/flughafen-ber-duebel-problem-loesbar-a-1297835.html
1196979363217960961,https://www.spiegel.de/politik/ausland/hongkong-us-senat-staerkt-demonstranten-china-reagiert-erbost-a-1297325.html,US-Senat stärkt Demonstranten in Hongkong - China reagiert erbost - DER SPIEGEL,https://www.spiegel.de/politik/ausland/hongkong-us-senat-staerkt-demonstranten-china-reagiert-erbost-a-1297325.html
1191046266391678976,https://www.spiegel.de/sport/fussball/dfb-pokal-auslosung-fc-bayern-im-achtelfinale-gegen-tsg-hoffenheim-a-1294661.html,DFB-Pokal-Auslosung: FC Bayern im Achtelfinale gegen TSG Hoffenheim - DER SPIEGEL,https://www.spiegel.de/sport/fussball/dfb-pokal-auslosung-fc-bayern-im-achtelfinale-gegen-tsg-hoffenheim-a-1294661.html
1191004235942350848,https://www.spiegel.de/sport/fussball/bundesliga-live-ticker-tabelle-ergebnisse-spielplan-statistik-a-842988.html,Ergebnisse & Tabelle | Fußball-Bundesliga&nbsp;2019/2020 | DER SPIEGEL,https://sportdaten.spiegel.de/fussball/bundesliga/ergebnisse-und-tabelle/
1185272095011270656,https://www.spiegel.de/panorama/deutschland-sturm-und-regen-ziehen-ueber-den-norden-baeume-auf-bahngleise-gestuerzt-a-1292308.html,Deutschland: Sturm und Regen ziehen über den Norden - Bäume auf Bahngleise gestürzt - DER SPIEGEL,https://www.spiegel.de/panorama/deutschland-sturm-und-regen-ziehen-ueber-den-norden-baeume-auf-bahngleise-gestuerzt-a-1292308.html
1205486304659570690,https://www.spiegel.de/panorama/justiz/koeln-staedtischer-mitarbeiter-bei-hausbesuch-mit-messer-getoetet-a-1301205.html,Köln: Mitarbeiter der Stadt bei Hausbesuch mit Messer ermordet - DER SPIEGEL,https://www.spiegel.de/panorama/justiz/koeln-staedtischer-mitarbeiter-bei-hausbesuch-mit-messer-getoetet-a-1301205.html
1214076393228660736,https://www.spiegel.de/panorama/australien-buschbraende-premierminister-scott-morrison-verspricht-hilfsgelder-a-1303729.html,Scott Morrison verspricht Gelder für Aufbau nach Buschfeuern in Australien - DER SPIEGEL,https://www.spiegel.de/panorama/australien-buschbraende-premierminister-scott-morrison-verspricht-hilfsgelder-a-1303729.html
1214711082226311169,https://www.spiegel.de/stil/alternatives-wohnprojekt-in-china-die-neuen-kommunisten-a-c5b17db0-9380-40bf-acc5-998d5e778cf9,Alternatives Wohnprojekt in China: Die neuen Kommunisten - DER SPIEGEL,https://www.spiegel.de/stil/alternatives-wohnprojekt-in-china-die-neuen-kommunisten-a-c5b17db0-9380-40bf-acc5-998d5e778cf9
1206901620337827841,https://www.spiegel.de/karriere/wef-studie-deutschland-bei-gleichberechtigung-auf-platz-10-a-1301624.html,WEF-Studie: Deutschland bei Gleichberechtigung auf Platz 10 - DER SPIEGEL,https://www.spiegel.de/karriere/wef-studie-deutschland-bei-gleichberechtigung-auf-platz-10-a-1301624.html
1179404563801149441,https://www.spiegel.de/wirtschaft/soziales/usa-duerfen-strafzoelle-auf-eu-importe-in-milliardenhoehe-erheben-a-1289772.html,USA dürfen Strafzölle auf EU-Importe in Milliardenhöhe erheben - DER SPIEGEL,https://www.spiegel.de/wirtschaft/soziales/usa-duerfen-strafzoelle-auf-eu-importe-in-milliardenhoehe-erheben-a-1289772.html
1174051407780954112,https://www.spiegel.de/politik/ausland/parlamentswahl-in-israel-enges-rennen-zwischen-benjamin-netanjahu-und-benny-gantz-a-1287299.html,Parlamentswahl in Israel: Enges Rennen zwischen Benjamin Netanjahu und Benny Gantz - DER SPIEGEL,https://www.spiegel.de/politik/ausland/parlamentswahl-in-israel-enges-rennen-zwischen-benjamin-netanjahu-und-benny-gantz-a-1287299.html
1174305839726809092,https://www.spiegel.de/politik/ausland/nicola-sturgeon-fuer-neues-unabhaengigkeitsreferendum-bei-no-deal-brexit-a-1287411.html,Nicola Sturgeon will neues Referendum bei No-Deal-Brexit - DER SPIEGEL,https://www.spiegel.de/politik/ausland/nicola-sturgeon-fuer-neues-unabhaengigkeitsreferendum-bei-no-deal-brexit-a-1287411.html
1202878110435180545,https://www.spiegel.de/panorama/justiz/latin-kings-polizei-nimmt-rund-60-bandenmitglieder-in-boston-massachusetts-fest-a-1299934.html,"""Latin Kings"": Polizei nimmt rund 60 Bandenmitglieder in Boston, Massachusetts fest - DER SPIEGEL",https://www.spiegel.de/panorama/justiz/latin-kings-polizei-nimmt-rund-60-bandenmitglieder-in-boston-massachusetts-fest-a-1299934.html
1178371127921373184,https://www.spiegel.de/plus/die-juul-krise-seltsame-todesfaelle-bei-e-zigaretten-a-00000000-0002-0001-0000-000166156973,Die Juul-Krise: Seltsame Todesfälle bei E-Zigaretten - DER SPIEGEL,https://www.spiegel.de/wirtschaft/die-juul-krise-seltsame-todesfaelle-bei-e-zigaretten-a-00000000-0002-0001-0000-000166156973
1178581764068872192,https://www.spiegel.de/wirtschaft/unternehmen/einzelhandel-branche-steuert-auf-zehntes-wachstumsjahr-zu-a-1289251.html,Einzelhandel: Branche steuert auf zehntes Wachstumsjahr zu - DER SPIEGEL,https://www.spiegel.de/wirtschaft/unternehmen/einzelhandel-branche-steuert-auf-zehntes-wachstumsjahr-zu-a-1289251.html
1177405318864625664,https://www.spiegel.de/sport/sonst/super-bowl-2020-jennifer-lopez-jlo-und-shakira-treten-in-der-halbzeitshow-auf-a-1288883.html,Super Bowl 2020: Jennifer Lopez und Shakira treten in der Halbzeitshow auf - DER SPIEGEL,https://www.spiegel.de/sport/sonst/super-bowl-2020-jennifer-lopez-jlo-und-shakira-treten-in-der-halbzeitshow-auf-a-1288883.html
1195090163375824897,https://www.spiegel.de/auto/aktuell/augsburg-lastenfahrrad-zur-mobilen-radarfalle-umgebaut-a-1296522.html,Augsburg: Lastenfahrrad zur mobilen Radarfalle umgebaut - DER SPIEGEL,https://www.spiegel.de/auto/aktuell/augsburg-lastenfahrrad-zur-mobilen-radarfalle-umgebaut-a-1296522.html
1194529848326152193,https://www.spiegel.de/wirtschaft/unternehmen/flixbus-will-gegen-mehrwertsteuersenkung-fuer-deutsche-bahn-im-klimapaket-klagen-a-1296198.html,FlixBus: Unternehmen will gegen Mehrwertsteuersenkung für Deutsche Bahn klagen - DER SPIEGEL,https://www.spiegel.de/wirtschaft/unternehmen/flixbus-will-gegen-mehrwertsteuersenkung-fuer-deutsche-bahn-im-klimapaket-klagen-a-1296198.html
